timestamp,payment_method,bank_gateway,success_rate,avg_latency_ms,transaction_volume
2026-08-10T12:00:00,card,NationalPay Gateway,0.945,1638.9,154
2026-08-10T13:00:00,card,NationalPay Gateway,0.9733,1453.1,140
2026-08-10T14:00:00,card,NationalPay Gateway,0.9592,1433.6,158
2026-08-10T15:00:00,card,NationalPay Gateway,0.9407,1491.6,138
2026-08-10T16:00:00,card,NationalPay Gateway,0.9735,1437.0,116
2026-08-10T17:00:00,card,NationalPay Gateway,0.9401,1437.9,115
2026-08-10T18:00:00,card,NationalPay Gateway,0.9615,1427.4,82
2026-08-10T19:00:00,card,NationalPay Gateway,0.9502,1313.8,107
2026-08-10T20:00:00,card,NationalPay Gateway,0.9744,1370.9,101
2026-08-10T21:00:00,card,NationalPay Gateway,0.9577,1385.3,130
2026-08-10T22:00:00,card,NationalPay Gateway,0.9756,1405.8,141
2026-08-10T23:00:00,card,NationalPay Gateway,0.9668,1417.5,154
2026-08-11T00:00:00,card,NationalPay Gateway,0.9413,1570.4,133
2026-08-11T01:00:00,card,NationalPay Gateway,0.9469,1285.7,168
2026-08-11T02:00:00,card,NationalPay Gateway,0.9553,1453.6,159
2026-08-11T03:00:00,card,NationalPay Gateway,0.9467,1376.9,137
2026-08-11T04:00:00,card,NationalPay Gateway,0.9624,1610.8,119
2026-08-11T05:00:00,card,NationalPay Gateway,0.9676,1406.6,79
2026-08-11T06:00:00,card,NationalPay Gateway,0.9371,1461.6,78
2026-08-11T07:00:00,card,NationalPay Gateway,0.9494,1224.0,103
2026-08-11T08:00:00,card,NationalPay Gateway,0.9412,1363.5,121
2026-08-11T09:00:00,card,NationalPay Gateway,0.9523,1204.0,131
2026-08-11T10:00:00,card,NationalPay Gateway,0.9391,1124.5,144
2026-08-11T11:00:00,card,NationalPay Gateway,0.9548,1496.7,169
2026-08-11T12:00:00,card,NationalPay Gateway,0.9493,1353.3,161
2026-08-11T13:00:00,card,NationalPay Gateway,0.9511,1565.4,167
2026-08-11T14:00:00,card,NationalPay Gateway,0.9812,1585.1,146
2026-08-11T15:00:00,card,NationalPay Gateway,0.9786,1390.8,120
2026-08-11T16:00:00,card,NationalPay Gateway,0.9562,1278.7,111
2026-08-11T17:00:00,card,NationalPay Gateway,0.9739,1461.8,104
2026-08-11T18:00:00,card,NationalPay Gateway,0.9709,1198.1,103
2026-08-11T19:00:00,card,NationalPay Gateway,0.9469,1342.2,110
2026-08-11T20:00:00,card,NationalPay Gateway,0.947,1413.0,108
2026-08-11T21:00:00,card,NationalPay Gateway,0.9663,1234.4,126
2026-08-11T22:00:00,card,NationalPay Gateway,0.9564,1303.5,139
2026-08-11T23:00:00,card,NationalPay Gateway,0.943,1454.5,155
2026-08-12T00:00:00,card,NationalPay Gateway,0.9456,1280.2,150
2026-08-12T01:00:00,card,NationalPay Gateway,0.9476,1523.2,182
2026-08-12T02:00:00,card,NationalPay Gateway,0.9585,1331.4,173
2026-08-12T03:00:00,card,NationalPay Gateway,0.9641,1508.7,114
2026-08-12T04:00:00,card,NationalPay Gateway,0.9495,1453.0,101
2026-08-12T05:00:00,card,NationalPay Gateway,0.9507,1329.7,89
2026-08-12T06:00:00,card,NationalPay Gateway,0.9438,1279.6,92
2026-08-12T07:00:00,card,NationalPay Gateway,0.962,1454.2,98
2026-08-12T08:00:00,card,NationalPay Gateway,0.938,1484.0,121
2026-08-12T09:00:00,card,NationalPay Gateway,0.9583,1328.0,114
2026-08-12T10:00:00,card,NationalPay Gateway,0.9606,1340.0,145
2026-08-12T11:00:00,card,NationalPay Gateway,0.966,1336.8,168
2026-08-12T12:00:00,card,NationalPay Gateway,0.9486,1563.8,153
2026-08-12T13:00:00,card,NationalPay Gateway,0.9449,1340.4,135
2026-08-12T14:00:00,card,NationalPay Gateway,0.9821,1268.6,137
2026-08-12T15:00:00,card,NationalPay Gateway,0.9452,1555.8,129
2026-08-12T16:00:00,card,NationalPay Gateway,0.9413,1298.1,114
2026-08-12T17:00:00,card,NationalPay Gateway,0.9331,1656.9,98
2026-08-12T18:00:00,card,NationalPay Gateway,0.9448,1370.1,96
2026-08-12T19:00:00,card,NationalPay Gateway,0.9521,1490.1,97
2026-08-12T20:00:00,card,NationalPay Gateway,0.9522,1425.9,100
2026-08-12T21:00:00,card,NationalPay Gateway,0.9562,1382.3,129
2026-08-12T22:00:00,card,NationalPay Gateway,0.9527,1393.7,148
2026-08-12T23:00:00,card,NationalPay Gateway,0.9451,1474.6,159
2026-08-13T00:00:00,card,NationalPay Gateway,0.9348,1289.8,173
2026-08-13T01:00:00,card,NationalPay Gateway,0.9611,1295.5,165
2026-08-13T02:00:00,card,NationalPay Gateway,0.9621,1495.0,150
2026-08-13T03:00:00,card,NationalPay Gateway,0.945,1426.5,124
2026-08-13T04:00:00,card,NationalPay Gateway,0.9468,1374.0,102
2026-08-13T05:00:00,card,NationalPay Gateway,0.9561,1282.5,88
2026-08-13T06:00:00,card,NationalPay Gateway,0.9635,1271.1,91
2026-08-13T07:00:00,card,NationalPay Gateway,0.9411,1347.6,102
2026-08-13T08:00:00,card,NationalPay Gateway,0.9549,1311.4,97
2026-08-13T09:00:00,card,NationalPay Gateway,0.9563,1331.4,134
2026-08-13T10:00:00,card,NationalPay Gateway,0.9366,1548.7,150
2026-08-13T11:00:00,card,NationalPay Gateway,0.9566,1532.8,137
2026-08-13T12:00:00,card,NationalPay Gateway,0.9315,1364.7,143
2026-08-13T13:00:00,card,NationalPay Gateway,0.9464,1599.7,144
2026-08-13T14:00:00,card,NationalPay Gateway,0.9504,1316.0,147
2026-08-13T15:00:00,card,NationalPay Gateway,0.9638,1300.5,119
2026-08-13T16:00:00,card,NationalPay Gateway,0.94,1326.6,113
2026-08-13T17:00:00,card,NationalPay Gateway,0.9394,1264.4,99
2026-08-13T18:00:00,card,NationalPay Gateway,0.9457,1333.1,105
2026-08-13T19:00:00,card,NationalPay Gateway,0.948,1339.0,95
2026-08-13T20:00:00,card,NationalPay Gateway,0.9649,1270.9,97
2026-08-13T21:00:00,card,NationalPay Gateway,0.9731,1304.5,141
2026-08-13T22:00:00,card,NationalPay Gateway,0.9348,1311.8,144
2026-08-13T23:00:00,card,NationalPay Gateway,0.9496,1215.4,152
2026-08-14T00:00:00,card,NationalPay Gateway,0.936,1360.2,146
2026-08-14T01:00:00,card,NationalPay Gateway,0.9564,1229.6,136
2026-08-14T02:00:00,card,NationalPay Gateway,0.953,1526.0,148
2026-08-14T03:00:00,card,NationalPay Gateway,0.9688,1606.2,130
2026-08-14T04:00:00,card,NationalPay Gateway,0.9648,1391.2,116
2026-08-14T05:00:00,card,NationalPay Gateway,0.9456,1447.0,106
2026-08-14T06:00:00,card,NationalPay Gateway,0.9404,1326.9,95
2026-08-14T07:00:00,card,NationalPay Gateway,0.9613,1449.3,89
2026-08-14T08:00:00,card,NationalPay Gateway,0.9573,1431.1,121
2026-08-14T09:00:00,card,NationalPay Gateway,0.9355,1311.5,114
2026-08-14T10:00:00,card,NationalPay Gateway,0.9722,1157.1,141
2026-08-14T11:00:00,card,NationalPay Gateway,0.9645,1456.7,168
2026-08-14T12:00:00,card,NationalPay Gateway,0.9585,1375.8,152
2026-08-14T13:00:00,card,NationalPay Gateway,0.9452,1278.4,157
2026-08-14T14:00:00,card,NationalPay Gateway,0.9288,1312.6,137
2026-08-14T15:00:00,card,NationalPay Gateway,0.9667,1267.2,134
2026-08-14T16:00:00,card,NationalPay Gateway,0.9698,1415.0,104
2026-08-14T17:00:00,card,NationalPay Gateway,0.9334,1403.2,97
2026-08-14T18:00:00,card,NationalPay Gateway,0.9455,1421.7,88
2026-08-14T19:00:00,card,NationalPay Gateway,0.9514,1304.3,102
2026-08-14T20:00:00,card,NationalPay Gateway,0.9646,1475.9,97
2026-08-14T21:00:00,card,NationalPay Gateway,0.9414,1410.8,150
2026-08-14T22:00:00,card,NationalPay Gateway,0.9617,1529.1,149
2026-08-14T23:00:00,card,NationalPay Gateway,0.9472,1595.1,156
2026-08-15T00:00:00,card,NationalPay Gateway,0.9644,1416.1,154
2026-08-15T01:00:00,card,NationalPay Gateway,0.9521,1570.9,149
2026-08-15T02:00:00,card,NationalPay Gateway,0.9628,1337.6,144
2026-08-15T03:00:00,card,NationalPay Gateway,0.9596,1349.0,97
2026-08-15T04:00:00,card,NationalPay Gateway,0.9439,1265.7,103
2026-08-15T05:00:00,card,NationalPay Gateway,0.9514,1373.3,94
2026-08-15T06:00:00,card,NationalPay Gateway,0.959,1620.1,82
2026-08-15T07:00:00,card,NationalPay Gateway,0.9425,1220.7,80
2026-08-15T08:00:00,card,NationalPay Gateway,0.9607,1535.7,109
2026-08-15T09:00:00,card,NationalPay Gateway,0.9563,1227.1,121
2026-08-15T10:00:00,card,NationalPay Gateway,0.9575,1235.0,135
2026-08-15T11:00:00,card,NationalPay Gateway,0.9601,1556.6,186
2026-08-15T12:00:00,card,NationalPay Gateway,0.9417,1349.2,167
2026-08-15T13:00:00,card,NationalPay Gateway,0.9655,1274.8,151
2026-08-15T14:00:00,card,NationalPay Gateway,0.9504,1315.8,144
2026-08-15T15:00:00,card,NationalPay Gateway,0.9524,1495.0,128
2026-08-15T16:00:00,card,NationalPay Gateway,0.9518,1388.3,111
2026-08-15T17:00:00,card,NationalPay Gateway,0.9567,1415.9,113
2026-08-15T18:00:00,card,NationalPay Gateway,0.9631,1428.6,74
2026-08-15T19:00:00,card,NationalPay Gateway,0.9564,1521.2,111
2026-08-15T20:00:00,card,NationalPay Gateway,0.9526,1343.3,107
2026-08-15T21:00:00,card,NationalPay Gateway,0.9314,1475.9,119
2026-08-15T22:00:00,card,NationalPay Gateway,0.9409,1484.2,138
2026-08-15T23:00:00,card,NationalPay Gateway,0.9511,1335.0,158
2026-08-16T00:00:00,card,NationalPay Gateway,0.9386,1506.2,194
2026-08-16T01:00:00,card,NationalPay Gateway,0.9576,1147.3,176
2026-08-16T02:00:00,card,NationalPay Gateway,0.9718,1552.6,143
2026-08-16T03:00:00,card,NationalPay Gateway,0.9518,1401.7,150
2026-08-16T04:00:00,card,NationalPay Gateway,0.9525,1408.2,82
2026-08-16T05:00:00,card,NationalPay Gateway,0.9688,1216.2,84
2026-08-16T06:00:00,card,NationalPay Gateway,0.9453,1508.8,91
2026-08-16T07:00:00,card,NationalPay Gateway,0.9574,1407.5,102
2026-08-16T08:00:00,card,NationalPay Gateway,0.9519,1334.8,105
2026-08-16T09:00:00,card,NationalPay Gateway,0.9478,1339.3,119
2026-08-16T10:00:00,card,NationalPay Gateway,0.9566,1373.2,131
2026-08-16T11:00:00,card,NationalPay Gateway,0.9561,1303.2,152
2026-08-16T12:00:00,card,NationalPay Gateway,0.9544,1237.2,162
2026-08-16T13:00:00,card,NationalPay Gateway,0.9481,1417.0,143
2026-08-16T14:00:00,card,NationalPay Gateway,0.9551,1372.4,139
2026-08-16T15:00:00,card,NationalPay Gateway,0.9276,1463.1,125
2026-08-16T16:00:00,card,NationalPay Gateway,0.9435,1425.3,107
2026-08-16T17:00:00,card,NationalPay Gateway,0.9537,1404.2,110
2026-08-16T18:00:00,card,NationalPay Gateway,0.967,1315.3,85
2026-08-16T19:00:00,card,NationalPay Gateway,0.9455,1219.0,81
2026-08-16T20:00:00,card,NationalPay Gateway,0.9573,1558.0,95
2026-08-16T21:00:00,card,NationalPay Gateway,0.9512,1611.0,118
2026-08-16T22:00:00,card,NationalPay Gateway,0.9662,1135.1,152
2026-08-16T23:00:00,card,NationalPay Gateway,0.9491,1327.6,158
2026-08-17T00:00:00,card,NationalPay Gateway,0.9487,1345.0,172
2026-08-17T01:00:00,card,NationalPay Gateway,0.9377,1204.1,149
2026-08-17T02:00:00,card,NationalPay Gateway,0.9477,1387.5,143
2026-08-17T03:00:00,card,NationalPay Gateway,0.9584,1292.2,132
2026-08-17T04:00:00,card,NationalPay Gateway,0.9604,1453.4,116
2026-08-17T05:00:00,card,NationalPay Gateway,0.957,1292.3,87
2026-08-17T06:00:00,card,NationalPay Gateway,0.9442,1559.7,77
2026-08-17T07:00:00,card,NationalPay Gateway,0.9491,1414.9,111
2026-08-17T08:00:00,card,NationalPay Gateway,0.9671,1394.7,90
2026-08-17T09:00:00,card,NationalPay Gateway,0.9649,1265.2,121
2026-08-17T10:00:00,card,NationalPay Gateway,0.9357,1614.9,135
2026-08-17T11:00:00,card,NationalPay Gateway,0.9481,1125.9,161
2026-08-17T12:00:00,card,NationalPay Gateway,0.9477,1240.1,149
2026-08-17T13:00:00,card,NationalPay Gateway,0.9556,1271.5,157
2026-08-17T14:00:00,card,NationalPay Gateway,0.9457,1314.8,153
2026-08-17T15:00:00,card,NationalPay Gateway,0.9457,1161.5,124
2026-08-17T16:00:00,card,NationalPay Gateway,0.9493,1385.0,109
2026-08-17T17:00:00,card,NationalPay Gateway,0.9599,1325.2,98
2026-08-17T18:00:00,card,NationalPay Gateway,0.9494,1491.9,88
2026-08-17T19:00:00,card,NationalPay Gateway,0.9613,1381.5,86
2026-08-17T20:00:00,card,NationalPay Gateway,0.9594,1356.2,102
2026-08-17T21:00:00,card,NationalPay Gateway,0.9537,1437.8,123
2026-08-17T22:00:00,card,NationalPay Gateway,0.9688,1401.0,148
2026-08-17T23:00:00,card,NationalPay Gateway,0.9645,1502.6,158
2026-08-18T00:00:00,card,NationalPay Gateway,0.9497,1358.8,160
2026-08-18T01:00:00,card,NationalPay Gateway,0.94,1419.0,154
2026-08-18T02:00:00,card,NationalPay Gateway,0.9387,1421.8,166
2026-08-18T03:00:00,card,NationalPay Gateway,0.9544,1489.6,131
2026-08-18T04:00:00,card,NationalPay Gateway,0.9485,1531.7,113
2026-08-18T05:00:00,card,NationalPay Gateway,0.9434,1442.7,72
2026-08-18T06:00:00,card,NationalPay Gateway,0.9552,1573.5,73
2026-08-18T07:00:00,card,NationalPay Gateway,0.9714,1436.4,101
2026-08-18T08:00:00,card,NationalPay Gateway,0.9499,1496.4,102
2026-08-18T09:00:00,card,NationalPay Gateway,0.9354,1393.7,131
2026-08-18T10:00:00,card,NationalPay Gateway,0.939,1565.7,165
2026-08-18T11:00:00,card,NationalPay Gateway,0.9553,1588.9,139
2026-08-18T12:00:00,card,NationalPay Gateway,0.9678,1498.4,161
2026-08-18T13:00:00,card,NationalPay Gateway,0.9578,1247.6,178
2026-08-18T14:00:00,card,NationalPay Gateway,0.9679,1449.0,137
2026-08-18T15:00:00,card,NationalPay Gateway,0.9373,1372.4,133
2026-08-18T16:00:00,card,NationalPay Gateway,0.9326,1262.4,102
2026-08-18T17:00:00,card,NationalPay Gateway,0.9569,1291.9,97
2026-08-18T18:00:00,card,NationalPay Gateway,0.9758,1486.3,85
2026-08-18T19:00:00,card,NationalPay Gateway,0.9685,1175.2,78
2026-08-18T20:00:00,card,NationalPay Gateway,0.9459,1360.2,110
2026-08-18T21:00:00,card,NationalPay Gateway,0.9549,1442.7,117
2026-08-18T22:00:00,card,NationalPay Gateway,0.965,1511.6,164
2026-08-18T23:00:00,card,NationalPay Gateway,0.9628,1699.8,149
2026-08-19T00:00:00,card,NationalPay Gateway,0.9414,1370.8,171
2026-08-19T01:00:00,card,NationalPay Gateway,0.9439,1533.5,128
2026-08-19T02:00:00,card,NationalPay Gateway,0.9507,1305.6,155
2026-08-19T03:00:00,card,NationalPay Gateway,0.9449,1339.6,120
2026-08-19T04:00:00,card,NationalPay Gateway,0.97,1416.5,99
2026-08-19T05:00:00,card,NationalPay Gateway,0.9581,1443.7,103
2026-08-19T06:00:00,card,NationalPay Gateway,0.9495,1438.0,73
2026-08-19T07:00:00,card,NationalPay Gateway,0.9432,1203.5,103
2026-08-19T08:00:00,card,NationalPay Gateway,0.9509,1297.6,110
2026-08-19T09:00:00,card,NationalPay Gateway,0.9329,1224.8,118
2026-08-19T10:00:00,card,NationalPay Gateway,0.9464,1472.0,150
2026-08-19T11:00:00,card,NationalPay Gateway,0.959,1430.5,146
2026-08-19T12:00:00,card,NationalPay Gateway,0.94,1248.7,150
2026-08-19T13:00:00,card,NationalPay Gateway,0.9418,1280.2,158
2026-08-19T14:00:00,card,NationalPay Gateway,0.9596,1381.2,150
2026-08-19T15:00:00,card,NationalPay Gateway,0.9474,1609.8,119
2026-08-19T16:00:00,card,NationalPay Gateway,0.9483,1559.8,84
2026-08-19T17:00:00,card,NationalPay Gateway,0.9476,1336.1,99
2026-08-19T18:00:00,card,NationalPay Gateway,0.943,1396.7,87
2026-08-19T19:00:00,card,NationalPay Gateway,0.9384,1267.8,65
2026-08-19T20:00:00,card,NationalPay Gateway,0.9576,1457.0,98
2026-08-19T21:00:00,card,NationalPay Gateway,0.9618,1336.9,102
2026-08-19T22:00:00,card,NationalPay Gateway,0.9422,1322.2,125
2026-08-19T23:00:00,card,NationalPay Gateway,0.9467,1545.8,186
2026-08-20T00:00:00,card,NationalPay Gateway,0.9471,1636.8,149
2026-08-20T01:00:00,card,NationalPay Gateway,0.977,1298.1,167
2026-08-20T02:00:00,card,NationalPay Gateway,0.958,1515.2,137
2026-08-20T03:00:00,card,NationalPay Gateway,0.9407,1250.2,125
2026-08-20T04:00:00,card,NationalPay Gateway,0.9529,1480.4,95
2026-08-20T05:00:00,card,NationalPay Gateway,0.9749,1359.0,96
2026-08-20T06:00:00,card,NationalPay Gateway,0.9462,1323.2,74
2026-08-20T07:00:00,card,NationalPay Gateway,0.9512,1635.2,85
2026-08-20T08:00:00,card,NationalPay Gateway,0.9494,1277.8,133
2026-08-20T09:00:00,card,NationalPay Gateway,0.9632,1356.9,135
2026-08-20T10:00:00,card,NationalPay Gateway,0.9488,1269.0,160
2026-08-20T11:00:00,card,NationalPay Gateway,0.9631,1319.9,152
2026-08-20T12:00:00,card,NationalPay Gateway,0.9592,1612.6,170
2026-08-20T13:00:00,card,NationalPay Gateway,0.9519,1313.3,159
2026-08-20T14:00:00,card,NationalPay Gateway,0.9402,1483.5,129
2026-08-20T15:00:00,card,NationalPay Gateway,0.9461,1311.4,122
2026-08-20T16:00:00,card,NationalPay Gateway,0.9428,1288.7,87
2026-08-20T17:00:00,card,NationalPay Gateway,0.9263,1531.0,84
2026-08-20T18:00:00,card,NationalPay Gateway,0.9442,1623.1,95
2026-08-20T19:00:00,card,NationalPay Gateway,0.9487,1410.0,97
2026-08-20T20:00:00,card,NationalPay Gateway,0.9523,1245.8,95
2026-08-20T21:00:00,card,NationalPay Gateway,0.9443,1475.4,120
2026-08-20T22:00:00,card,NationalPay Gateway,0.9497,1533.7,149
2026-08-20T23:00:00,card,NationalPay Gateway,0.9671,1605.0,159
2026-08-21T00:00:00,card,NationalPay Gateway,0.9578,1491.6,176
2026-08-21T01:00:00,card,NationalPay Gateway,0.9634,1451.5,178
2026-08-21T02:00:00,card,NationalPay Gateway,0.9536,1462.2,146
2026-08-21T03:00:00,card,NationalPay Gateway,0.9511,1351.4,120
2026-08-21T04:00:00,card,NationalPay Gateway,0.9459,1337.0,101
2026-08-21T05:00:00,card,NationalPay Gateway,0.9572,1573.2,105
2026-08-21T06:00:00,card,NationalPay Gateway,0.959,1460.8,89
2026-08-21T07:00:00,card,NationalPay Gateway,0.9444,1235.3,99
2026-08-21T08:00:00,card,NationalPay Gateway,0.9576,1301.4,98
2026-08-21T09:00:00,card,NationalPay Gateway,0.9587,1539.6,120
2026-08-21T10:00:00,card,NationalPay Gateway,0.9613,1299.1,133
2026-08-21T11:00:00,card,NationalPay Gateway,0.9493,1214.4,142
2026-08-21T12:00:00,card,NationalPay Gateway,0.922,1361.5,139
2026-08-21T13:00:00,card,NationalPay Gateway,0.9151,1304.7,146
2026-08-21T14:00:00,card,NationalPay Gateway,0.957,1556.0,139
2026-08-21T15:00:00,card,NationalPay Gateway,0.9656,1285.9,130
2026-08-21T16:00:00,card,NationalPay Gateway,0.9471,1311.4,124
2026-08-21T17:00:00,card,NationalPay Gateway,0.9393,1325.3,95
2026-08-21T18:00:00,card,NationalPay Gateway,0.9406,1458.7,81
2026-08-21T19:00:00,card,NationalPay Gateway,0.93,1432.6,92
2026-08-21T20:00:00,card,NationalPay Gateway,0.9646,1393.3,95
2026-08-21T21:00:00,card,NationalPay Gateway,0.9408,1364.5,118
2026-08-21T22:00:00,card,NationalPay Gateway,0.9351,1345.7,169
2026-08-21T23:00:00,card,NationalPay Gateway,0.9535,1400.2,164
2026-08-22T00:00:00,card,NationalPay Gateway,0.9411,1484.1,177
2026-08-22T01:00:00,card,NationalPay Gateway,0.9676,1294.2,147
2026-08-22T02:00:00,card,NationalPay Gateway,0.9313,1337.9,146
2026-08-22T03:00:00,card,NationalPay Gateway,0.9482,1441.6,117
2026-08-22T04:00:00,card,NationalPay Gateway,0.9438,1204.0,86
2026-08-22T05:00:00,card,NationalPay Gateway,0.9375,1368.0,84
2026-08-22T06:00:00,card,NationalPay Gateway,0.9524,1459.9,93
2026-08-22T07:00:00,card,NationalPay Gateway,0.9287,1571.9,110
2026-08-22T08:00:00,card,NationalPay Gateway,0.9371,1356.0,102
2026-08-22T09:00:00,card,NationalPay Gateway,0.9503,1345.0,129
2026-08-22T10:00:00,card,NationalPay Gateway,0.9327,1500.5,134
2026-08-22T11:00:00,card,NationalPay Gateway,0.9437,1288.7,156
2026-08-22T12:00:00,card,NationalPay Gateway,0.9369,1391.1,176
2026-08-22T13:00:00,card,NationalPay Gateway,0.9462,1300.8,166
2026-08-22T14:00:00,card,NationalPay Gateway,0.9312,1363.7,139
2026-08-22T15:00:00,card,NationalPay Gateway,0.9464,1413.0,122
2026-08-22T16:00:00,card,NationalPay Gateway,0.9223,1638.9,90
2026-08-22T17:00:00,card,NationalPay Gateway,0.9356,1439.5,92
2026-08-22T18:00:00,card,NationalPay Gateway,0.9581,1355.4,78
2026-08-22T19:00:00,card,NationalPay Gateway,0.9579,1502.9,98
2026-08-22T20:00:00,card,NationalPay Gateway,0.9381,1380.8,111
2026-08-22T21:00:00,card,NationalPay Gateway,0.9411,1316.6,136
2026-08-22T22:00:00,card,NationalPay Gateway,0.9484,1270.0,124
2026-08-22T23:00:00,card,NationalPay Gateway,0.9335,1417.1,147
2026-08-23T00:00:00,card,NationalPay Gateway,0.9496,1451.8,156
2026-08-23T01:00:00,card,NationalPay Gateway,0.9544,1539.5,146
2026-08-23T02:00:00,card,NationalPay Gateway,0.9442,1443.6,139
2026-08-23T03:00:00,card,NationalPay Gateway,0.9258,1526.7,118
2026-08-23T04:00:00,card,NationalPay Gateway,0.9434,1306.1,83
2026-08-23T05:00:00,card,NationalPay Gateway,0.9444,1302.5,86
2026-08-23T06:00:00,card,NationalPay Gateway,0.9645,1237.7,94
2026-08-08T00:00:00,card,PayFast Gateway,0.9426,1602.1,153
2026-08-08T01:00:00,card,PayFast Gateway,0.9498,1343.9,174
2026-08-08T02:00:00,card,PayFast Gateway,0.9519,1385.1,158
2026-08-08T03:00:00,card,PayFast Gateway,0.9715,1379.0,149
2026-08-08T04:00:00,card,PayFast Gateway,0.965,1335.9,108
2026-08-08T05:00:00,card,PayFast Gateway,0.9726,1420.3,100
2026-08-08T06:00:00,card,PayFast Gateway,0.9684,1327.0,76
2026-08-08T07:00:00,card,PayFast Gateway,0.9637,1428.1,95
2026-08-08T08:00:00,card,PayFast Gateway,0.9766,1334.6,94
2026-08-08T09:00:00,card,PayFast Gateway,0.9625,1348.9,151
2026-08-08T10:00:00,card,PayFast Gateway,0.941,1266.1,138
2026-08-08T11:00:00,card,PayFast Gateway,0.9371,1471.2,154
2026-08-08T12:00:00,card,PayFast Gateway,0.9593,1421.1,165
2026-08-08T13:00:00,card,PayFast Gateway,0.9245,1373.1,172
2026-08-08T14:00:00,card,PayFast Gateway,0.9568,1568.9,165
2026-08-08T15:00:00,card,PayFast Gateway,0.9534,1080.8,134
2026-08-08T16:00:00,card,PayFast Gateway,0.9642,1556.4,114
2026-08-08T17:00:00,card,PayFast Gateway,0.9586,1253.3,85
2026-08-08T18:00:00,card,PayFast Gateway,0.9629,1293.9,96
2026-08-08T19:00:00,card,PayFast Gateway,0.9635,1530.7,90
2026-08-08T20:00:00,card,PayFast Gateway,0.9394,1244.5,102
2026-08-08T21:00:00,card,PayFast Gateway,0.9702,1332.6,122
2026-08-08T22:00:00,card,PayFast Gateway,0.9627,1346.5,157
2026-08-08T23:00:00,card,PayFast Gateway,0.9489,1531.9,153
2026-08-09T00:00:00,card,PayFast Gateway,0.9728,1557.2,155
2026-08-09T01:00:00,card,PayFast Gateway,0.9833,1443.4,144
2026-08-09T02:00:00,card,PayFast Gateway,0.9416,1474.6,127
2026-08-09T03:00:00,card,PayFast Gateway,0.9592,1383.6,134
2026-08-09T04:00:00,card,PayFast Gateway,0.9653,1566.8,104
2026-08-09T05:00:00,card,PayFast Gateway,0.961,1400.9,88
2026-08-09T06:00:00,card,PayFast Gateway,0.9464,1160.4,93
2026-08-09T07:00:00,card,PayFast Gateway,0.9555,1154.7,85
2026-08-09T08:00:00,card,PayFast Gateway,0.9795,1321.8,102
2026-08-09T09:00:00,card,PayFast Gateway,0.9565,1536.0,142
2026-08-09T10:00:00,card,PayFast Gateway,0.9728,1405.1,155
2026-08-09T11:00:00,card,PayFast Gateway,0.9727,1430.6,163
2026-08-09T12:00:00,card,PayFast Gateway,0.9505,1507.5,165
2026-08-09T13:00:00,card,PayFast Gateway,0.9357,1206.6,172
2026-08-09T14:00:00,card,PayFast Gateway,0.9577,1096.5,139
2026-08-09T15:00:00,card,PayFast Gateway,0.9755,1588.9,139
2026-08-09T16:00:00,card,PayFast Gateway,0.968,1439.3,92
2026-08-09T17:00:00,card,PayFast Gateway,0.9613,1360.9,91
2026-08-09T18:00:00,card,PayFast Gateway,0.9535,1360.7,92
2026-08-09T19:00:00,card,PayFast Gateway,0.96,1454.5,108
2026-08-09T20:00:00,card,PayFast Gateway,0.9769,1349.7,114
2026-08-09T21:00:00,card,PayFast Gateway,0.9537,1233.2,119
2026-08-09T22:00:00,card,PayFast Gateway,0.9525,1388.8,141
2026-08-09T23:00:00,card,PayFast Gateway,0.9583,1478.3,150
2026-08-10T00:00:00,card,PayFast Gateway,0.9357,1386.8,155
2026-08-10T01:00:00,card,PayFast Gateway,0.9419,1215.2,146
2026-08-10T02:00:00,card,PayFast Gateway,0.9378,1458.9,123
2026-08-10T03:00:00,card,PayFast Gateway,0.9489,1489.8,123
2026-08-10T04:00:00,card,PayFast Gateway,0.979,1241.3,102
2026-08-10T05:00:00,card,PayFast Gateway,0.9506,1267.6,84
2026-08-10T06:00:00,card,PayFast Gateway,0.9512,1271.7,95
2026-08-10T07:00:00,card,PayFast Gateway,0.9726,1500.1,92
2026-08-10T08:00:00,card,PayFast Gateway,0.9333,1461.6,99
2026-08-10T09:00:00,card,PayFast Gateway,0.9502,1310.6,129
2026-08-10T10:00:00,card,PayFast Gateway,0.958,1286.3,132
2026-08-10T11:00:00,card,PayFast Gateway,0.9773,1382.1,157
2026-08-10T12:00:00,card,PayFast Gateway,0.9489,1380.0,159
2026-08-10T13:00:00,card,PayFast Gateway,0.9643,1465.3,143
2026-08-10T14:00:00,card,PayFast Gateway,0.9714,1387.6,142
2026-08-10T15:00:00,card,PayFast Gateway,0.9626,1582.0,111
2026-08-10T16:00:00,card,PayFast Gateway,0.9319,1344.1,109
2026-08-10T17:00:00,card,PayFast Gateway,0.9372,1256.9,86
2026-08-10T18:00:00,card,PayFast Gateway,0.9623,1375.9,73
2026-08-10T19:00:00,card,PayFast Gateway,0.9632,1500.1,93
2026-08-10T20:00:00,card,PayFast Gateway,0.95,1367.0,104
2026-08-10T21:00:00,card,PayFast Gateway,0.9388,1288.7,115
2026-08-10T22:00:00,card,PayFast Gateway,0.972,1551.1,136
2026-08-10T23:00:00,card,PayFast Gateway,0.9549,1525.7,154
2026-08-11T00:00:00,card,PayFast Gateway,0.9768,1150.5,149
